,schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,point_diff,spread_favorite_covered
12832,11/22/2020,2020,11,False,JAX,3,27,PIT,,,46,TIAA Bank Field,False,,,,,-24,False
12833,11/22/2020,2020,11,False,LV,31,35,KC,,,57,Allegiant Stadium,False,72.0,0.0,,indoor,-4,False
12834,11/22/2020,2020,11,False,LAC,34,28,NYJ,,,46.5,SoFi Stadium,False,72.0,0.0,,indoor,6,False
12835,11/22/2020,2020,11,False,MIN,28,31,DAL,,,48.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,-3,False
12836,11/22/2020,2020,11,False,NO,24,9,ATL,,,49,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,15,False
12837,11/22/2020,2020,11,False,Washington Football Team,20,9,CIN,,,47,FedEx Field,False,,,,,11,False
12838,11/23/2020,2020,11,False,TB,24,27,LAR,,,48,Raymond James Stadium,False,,,,,-3,False
12839,11/26/2020,2020,12,False,DAL,16,41,Washington Football Team,,,46,AT&T Stadium,False,72.0,0.0,,indoor,-25,False
12840,11/26/2020,2020,12,False,DET,25,41,HOU,,,51,Ford Field,False,72.0,0.0,,indoor,-16,False
12841,11/29/2020,2020,12,False,ATL,43,6,LV,,,53.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,37,False
12842,11/29/2020,2020,12,False,BUF,27,17,LAC,,,52,New Era Field,False,,,,,10,False
12843,11/29/2020,2020,12,False,CIN,17,19,NYG,,,44.5,Paul Brown Stadium,False,,,,,-2,False
12844,11/29/2020,2020,12,False,DEN,3,31,NO,,,36.5,Sports Authority Field at Mile High,False,,,,,-28,False
12845,11/29/2020,2020,12,False,GB,41,25,CHI,,,44,Lambeau Field,False,,,,,16,False
12846,11/29/2020,2020,12,False,IND,26,45,TEN,,,51.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-19,False
12847,11/29/2020,2020,12,False,JAX,25,27,CLE,,,48.5,TIAA Bank Field,False,,,,,-2,False
12848,11/29/2020,2020,12,False,LAR,20,23,SF,,,44.5,SoFi Stadium,False,72.0,0.0,,indoor,-3,False
12849,11/29/2020,2020,12,False,MIN,28,27,CAR,,,50,U.S. Bank Stadium,False,72.0,0.0,,indoor,1,False
12850,11/29/2020,2020,12,False,NE,20,17,ARI,,,49,Gillette Stadium,False,,,,,3,False
12851,11/29/2020,2020,12,False,NYJ,3,20,MIA,,,44.5,MetLife Stadium,False,,,,,-17,False
12852,11/29/2020,2020,12,False,TB,24,27,KC,,,56,Raymond James Stadium,False,,,,,-3,False
12853,11/30/2020,2020,12,False,PHI,17,23,SEA,,,49,Lincoln Financial Field,False,,,,,-6,False
12854,12/2/2020,2020,12,False,PIT,19,14,BAL,,,44.5,Heinz Field,False,,,,,5,False
12855,12/6/2020,2020,13,False,ARI,28,38,LAR,,,48.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,-10,False
12856,12/6/2020,2020,13,False,ATL,16,21,NO,,,46,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,-5,False
12857,12/6/2020,2020,13,False,CHI,30,34,DET,,,44,Soldier Field,False,,,,,-4,False
12858,12/6/2020,2020,13,False,GB,30,16,PHI,,,49.5,Lambeau Field,False,,,,,14,False
12859,12/6/2020,2020,13,False,HOU,20,26,IND,,,50,NRG Stadium,False,72.0,0.0,,indoor,-6,False
12860,12/6/2020,2020,13,False,KC,22,16,DEN,,,51.5,Arrowhead Stadium,False,,,,,6,False
12861,12/6/2020,2020,13,False,LAC,0,45,NE,,,47,SoFi Stadium,False,72.0,0.0,,indoor,-45,False
12862,12/6/2020,2020,13,False,MIA,19,7,CIN,,,43,Hard Rock Stadium,False,,,,,12,False
12863,12/6/2020,2020,13,False,MIN,27,24,JAX,,,51.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,3,False
12864,12/6/2020,2020,13,False,NYJ,28,31,LV,,,48.5,MetLife Stadium,False,,,,,-3,False
12865,12/6/2020,2020,13,False,SEA,12,17,NYG,,,48,CenturyLink Field,False,,,,,-5,False
12866,12/6/2020,2020,13,False,TEN,35,41,CLE,,,53.5,Nissan Stadium,False,,,,,-6,False
12867,12/7/2020,2020,13,False,PIT,17,23,Washington Football Team,,,43.5,Heinz Field,False,,,,,-6,False
12868,12/7/2020,2020,13,False,SF,24,34,BUF,,,48,State Farm Stadium,True,72.0,0.0,,indoor,-10,False
12869,12/8/2020,2020,13,False,BAL,34,17,DAL,,,45.5,M&T Bank Stadium,False,,,,,17,False
12870,12/10/2020,2020,14,False,LAR,24,3,NE,,,43.5,SoFi Stadium,False,72.0,0.0,,indoor,21,False
12871,12/13/2020,2020,14,False,BUF,26,15,PIT,,,48.5,New Era Field,False,,,,,11,False
12872,12/13/2020,2020,14,False,CAR,27,32,DEN,,,45.5,Bank of America Stadium,False,,,,,-5,False
12873,12/13/2020,2020,14,False,CHI,36,7,HOU,,,46.5,Soldier Field,False,,,,,29,False
12874,12/13/2020,2020,14,False,CIN,7,30,DAL,,,44,Paul Brown Stadium,False,,,,,-23,False
12875,12/13/2020,2020,14,False,DET,24,31,GB,,,55.5,Ford Field,False,72.0,0.0,,indoor,-7,False
12876,12/13/2020,2020,14,False,JAX,10,31,TEN,,,53,TIAA Bank Field,False,,,,,-21,False
12877,12/13/2020,2020,14,False,LV,27,44,IND,,,52,Allegiant Stadium,False,72.0,0.0,,indoor,-17,False
12878,12/13/2020,2020,14,False,LAC,20,17,ATL,,,49,SoFi Stadium,False,72.0,0.0,,indoor,3,False
12879,12/13/2020,2020,14,False,MIA,27,33,KC,,,51.5,Hard Rock Stadium,False,,,,,-6,False
12880,12/13/2020,2020,14,False,NYG,7,26,ARI,,,47.5,MetLife Stadium,False,,,,,-19,False
12881,12/13/2020,2020,14,False,PHI,24,21,NO,,,42.5,Lincoln Financial Field,False,,,,,3,False
12882,12/13/2020,2020,14,False,SF,15,23,Washington Football Team,,,43.5,Levi's Stadium,False,,,,,-8,False
12883,12/13/2020,2020,14,False,SEA,40,3,NYJ,,,49,CenturyLink Field,False,,,,,37,False
12884,12/13/2020,2020,14,False,TB,26,14,MIN,,,52.5,Raymond James Stadium,False,,,,,12,False
12885,12/14/2020,2020,14,False,CLE,42,47,BAL,,,45.5,FirstEnergy Stadium,False,,,,,-5,False
12886,12/17/2020,2020,15,False,LV,27,30,LAC,,,52.5,Allegiant Stadium,False,72.0,0.0,,indoor,-3,False
12887,12/19/2020,2020,15,False,DEN,19,48,BUF,,,48,Sports Authority Field at Mile High,False,,,,,-29,False
12888,12/19/2020,2020,15,False,GB,24,16,CAR,,,53,Lambeau Field,False,,,,,8,False
12889,12/20/2020,2020,15,False,ARI,33,26,PHI,,,49.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,7,False
12890,12/20/2020,2020,15,False,ATL,27,31,TB,,,49.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,-4,False
12891,12/20/2020,2020,15,False,BAL,40,14,JAX,,,49,M&T Bank Stadium,False,,,,,26,False
12892,12/20/2020,2020,15,False,DAL,41,33,SF,,,45.5,AT&T Stadium,False,72.0,0.0,,indoor,8,False
12893,12/20/2020,2020,15,False,IND,27,20,HOU,,,52.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,7,False
12894,12/20/2020,2020,15,False,LAR,20,23,NYJ,,,44.5,SoFi Stadium,False,72.0,0.0,,indoor,-3,False
12895,12/20/2020,2020,15,False,MIA,22,12,NE,,,40,Hard Rock Stadium,False,,,,,10,False
12896,12/20/2020,2020,15,False,MIN,27,33,CHI,,,47,U.S. Bank Stadium,False,72.0,0.0,,indoor,-6,False
12897,12/20/2020,2020,15,False,NO,29,32,KC,,,54,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,-3,False
12898,12/20/2020,2020,15,False,NYG,6,20,CLE,,,44.5,MetLife Stadium,False,,,,,-14,False
12899,12/20/2020,2020,15,False,TEN,46,25,DET,,,54,Nissan Stadium,False,,,,,21,False
12900,12/20/2020,2020,15,False,Washington Football Team,15,20,SEA,,,44,FedEx Field,False,,,,,-5,False
12901,12/21/2020,2020,15,False,CIN,27,17,PIT,,,40.5,Paul Brown Stadium,False,,,,,10,False
12902,12/25/2020,2020,16,False,NO,52,33,MIN,,,49.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,19,False
12903,12/26/2020,2020,16,False,ARI,12,20,SF,,,49,University of Phoenix Stadium,False,72.0,0.0,,indoor,-8,False
12904,12/26/2020,2020,16,False,DET,7,47,TB,,,55,Ford Field,False,72.0,0.0,,indoor,-40,False
12905,12/26/2020,2020,16,False,LV,25,26,MIA,,,50,Allegiant Stadium,False,72.0,0.0,,indoor,-1,False
12906,12/27/2020,2020,16,False,BAL,27,13,NYG,,,43.5,M&T Bank Stadium,False,,,,,14,False
12907,12/27/2020,2020,16,False,DAL,37,17,PHI,,,50.5,AT&T Stadium,False,72.0,0.0,,indoor,20,False
12908,12/27/2020,2020,16,False,GB,40,14,TEN,,,52.5,Lambeau Field,False,,,,,26,False
12909,12/27/2020,2020,16,False,HOU,31,37,CIN,,,46,NRG Stadium,False,72.0,0.0,,indoor,-6,False
12910,12/27/2020,2020,16,False,JAX,17,41,CHI,,,47,TIAA Bank Field,False,,,,,-24,False
12911,12/27/2020,2020,16,False,KC,17,14,ATL,,,54,Arrowhead Stadium,False,,,,,3,False
12912,12/27/2020,2020,16,False,LAC,19,16,DEN,,,47.5,SoFi Stadium,False,72.0,0.0,,indoor,3,False
12913,12/27/2020,2020,16,False,NYJ,23,16,CLE,,,45,MetLife Stadium,False,,,,,7,False
12914,12/27/2020,2020,16,False,PIT,28,24,IND,,,42.5,Heinz Field,False,,,,,4,False
12915,12/27/2020,2020,16,False,SEA,20,9,LAR,,,48,CenturyLink Field,False,,,,,11,False
12916,12/27/2020,2020,16,False,Washington Football Team,13,20,CAR,,,42,FedEx Field,False,,,,,-7,False
12917,12/28/2020,2020,16,False,NE,9,38,BUF,,,47,Gillette Stadium,False,,,,,-29,False
12918,1/3/2021,2020,17,False,BUF,56,26,MIA,,,42.5,New Era Field,False,,,,,30,False
12919,1/3/2021,2020,17,False,CAR,7,33,NO,,,46.5,Bank of America Stadium,False,,,,,-26,False
12920,1/3/2021,2020,17,False,CHI,16,35,GB,,,48.5,Soldier Field,False,,,,,-19,False
12921,1/3/2021,2020,17,False,CIN,3,38,BAL,,,45,Paul Brown Stadium,False,,,,,-35,False
12922,1/3/2021,2020,17,False,CLE,24,22,PIT,,,44.5,FirstEnergy Stadium,False,,,,,2,False
12923,1/3/2021,2020,17,False,DEN,31,32,LV,,,50.5,Sports Authority Field at Mile High,False,,,,,-1,False
12924,1/3/2021,2020,17,False,DET,35,37,MIN,,,53.5,Ford Field,False,72.0,0.0,,indoor,-2,False
12925,1/3/2021,2020,17,False,HOU,38,41,TEN,,,55.5,NRG Stadium,False,72.0,0.0,,indoor,-3,False
12926,1/3/2021,2020,17,False,IND,28,14,JAX,,,48,Lucas Oil Stadium,False,72.0,0.0,,indoor,14,False
12927,1/3/2021,2020,17,False,KC,21,38,LAC,,,43,Arrowhead Stadium,False,,,,,-17,False
12928,1/3/2021,2020,17,False,LAR,18,7,ARI,,,42,SoFi Stadium,False,72.0,0.0,,indoor,11,False
12929,1/3/2021,2020,17,False,NE,28,14,NYJ,,,41,Gillette Stadium,False,,,,,14,False
12930,1/3/2021,2020,17,False,NYG,23,19,DAL,,,43.5,MetLife Stadium,False,,,,,4,False
12931,1/3/2021,2020,17,False,PHI,14,20,Washington Football Team,,,43.5,Lincoln Financial Field,False,,,,,-6,False
12932,1/3/2021,2020,17,False,SF,23,26,SEA,,,45,Levi's Stadium,False,,,,,-3,False
12933,1/3/2021,2020,17,False,TB,44,27,ATL,,,51,Raymond James Stadium,False,,,,,17,False
12934,1/9/2021,2020,Wildcard,True,BUF,27,24,IND,,,50.5,New Era Field,False,34.0,6.0,59.0,,3,False
12935,1/9/2021,2020,Wildcard,True,SEA,20,30,LAR,,,42.5,CenturyLink Field,False,39.0,1.0,91.0,,-10,False
12936,1/9/2021,2020,Wildcard,True,Washington Football Team,23,31,TB,,,45,FedEx Field,False,40.0,10.0,47.0,,-8,False
12937,1/10/2021,2020,Wildcard,True,NO,21,9,CHI,,,48,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,12,False
12938,1/10/2021,2020,Wildcard,True,PIT,37,48,CLE,,,47.5,Heinz Field,False,34.0,1.0,72.0,,-11,False
12939,1/10/2021,2020,Wildcard,True,TEN,13,20,BAL,,,53.5,Nissan Stadium,False,33.0,1.0,63.0,,-7,False
12940,1/16/2021,2020,Division,True,BUF,17,3,BAL,,,49.5,New Era Field,False,34.0,13.0,81.0,,14,False
12941,1/16/2021,2020,Division,True,GB,32,18,LAR,,,45,Lambeau Field,False,35.0,13.0,69.0,,14,False
12942,1/17/2021,2020,Division,True,KC,22,17,CLE,,,56,Arrowhead Stadium,False,40.0,13.0,62.0,,5,False
12943,1/17/2021,2020,Division,True,NO,20,30,TB,,,53,Mercedes-Benz Superdome,False,72.0,0.0,,indoor,-10,False
12944,1/24/2021,2020,Conference,True,GB,26,31,TB,,,53,Lambeau Field,False,29.0,10.0,75.0,,-5,False
12945,1/24/2021,2020,Conference,True,KC,38,24,BUF,,,55,Arrowhead Stadium,False,40.0,7.0,70.0,,14,False
12946,2/7/2021,2020,Superbowl,True,TB,31,9,KC,,,54.5,Raymond James Stadium,False,63.0,9.0,78.0,,22,False
12947,9/9/2021,2021,1,False,TB,31,29,DAL,,,51.5,Raymond James Stadium,False,,,,,2,False
12948,9/12/2021,2021,1,False,ATL,6,32,PHI,,,48,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,-26,False
12949,9/12/2021,2021,1,False,BUF,16,23,PIT,,,48.5,Highmark Stadium,False,,,,,-7,False
12950,9/12/2021,2021,1,False,CAR,19,14,NYJ,,,44.5,Bank of America Stadium,False,,,,,5,False
12951,9/12/2021,2021,1,False,CIN,27,24,MIN,,,48,Paul Brown Stadium,False,,,,,3,False
12952,9/12/2021,2021,1,False,DET,33,41,SF,,,46,Ford Field,False,72.0,0.0,,indoor,-8,False
12953,9/12/2021,2021,1,False,HOU,37,21,JAX,,,44.5,NRG Stadium,False,72.0,0.0,,indoor,16,False
12954,9/12/2021,2021,1,False,IND,16,28,SEA,,,48.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-12,False
12955,9/12/2021,2021,1,False,KC,33,29,CLE,,,53,Arrowhead Stadium,False,,,,,4,False
12956,9/12/2021,2021,1,False,LAR,34,14,CHI,,,44.5,SoFi Stadium,False,72.0,0.0,,indoor,20,False
12957,9/12/2021,2021,1,False,NE,16,17,MIA,,,44.5,Gillette Stadium,False,,,,,-1,False
12958,9/12/2021,2021,1,False,NO,38,3,GB,,,49.5,TIAA Bank Field,True,,,,,35,False
12959,9/12/2021,2021,1,False,NYG,13,27,DEN,,,42.5,MetLife Stadium,False,,,,,-14,False
12960,9/12/2021,2021,1,False,TEN,13,38,ARI,,,51.5,Nissan Stadium,False,,,,,-25,False
12961,9/12/2021,2021,1,False,Washington Football Team,16,20,LAC,,,44.5,FedEx Field,False,,,,,-4,False
12962,9/13/2021,2021,1,False,LV,33,27,BAL,,,51,Allegiant Stadium,False,72.0,0.0,,indoor,6,False
12963,9/16/2021,2021,2,False,Washington Football Team,30,29,NYG,,,41,FedEx Field,False,,,,,1,False
12964,9/19/2021,2021,2,False,ARI,34,33,MIN,,,51,University of Phoenix Stadium,False,72.0,0.0,,indoor,1,False
12965,9/19/2021,2021,2,False,BAL,36,35,KC,,,55.5,M&T Bank Stadium,False,,,,,1,False
12966,9/19/2021,2021,2,False,CAR,26,7,NO,,,44,Bank of America Stadium,False,,,,,19,False
12967,9/19/2021,2021,2,False,CHI,20,17,CIN,,,45,Soldier Field,False,,,,,3,False
12968,9/19/2021,2021,2,False,CLE,31,21,HOU,,,48,FirstEnergy Stadium,False,,,,,10,False
12969,9/19/2021,2021,2,False,IND,24,27,LAR,,,47.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,-3,False
12970,9/19/2021,2021,2,False,JAX,13,23,DEN,,,45.5,TIAA Bank Field,False,,,,,-10,False
12971,9/19/2021,2021,2,False,LAC,17,20,DAL,,,55,SoFi Stadium,False,72.0,0.0,,indoor,-3,False
12972,9/19/2021,2021,2,False,MIA,0,35,BUF,,,48,Hard Rock Stadium,False,,,,,-35,False
12973,9/19/2021,2021,2,False,NYJ,6,25,NE,,,42.5,MetLife Stadium,False,,,,,-19,False
12974,9/19/2021,2021,2,False,PHI,11,17,SF,,,50,Lincoln Financial Field,False,,,,,-6,False
12975,9/19/2021,2021,2,False,PIT,17,26,LV,,,47.5,Heinz Field,False,,,,,-9,False
12976,9/19/2021,2021,2,False,SEA,30,33,TEN,,,54,Lumen Field,False,,,,,-3,False
12977,9/19/2021,2021,2,False,TB,48,25,ATL,,,52,Raymond James Stadium,False,,,,,23,False
12978,9/20/2021,2021,2,False,GB,35,17,DET,,,48,Lambeau Field,False,,,,,18,False
12979,9/23/2021,2021,3,False,HOU,9,24,CAR,,,43,NRG Stadium,False,72.0,0.0,,indoor,-15,False
12980,9/26/2021,2021,3,False,BUF,43,21,Washington Football Team,,,45.5,Highmark Stadium,False,,,,,22,False
12981,9/26/2021,2021,3,False,CLE,26,6,CHI,,,45,FirstEnergy Stadium,False,,,,,20,False
12982,9/26/2021,2021,3,False,DEN,26,0,NYJ,,,41.5,Empower Field at Mile High,False,,,,,26,False
12983,9/26/2021,2021,3,False,DET,17,19,BAL,,,51,Ford Field,False,72.0,0.0,,indoor,-2,False
12984,9/26/2021,2021,3,False,JAX,19,31,ARI,,,51.5,TIAA Bank Field,False,,,,,-12,False
12985,9/26/2021,2021,3,False,KC,24,30,LAC,,,55,Arrowhead Stadium,False,,,,,-6,False
12986,9/26/2021,2021,3,False,LV,31,28,MIA,,,45,Allegiant Stadium,False,72.0,0.0,,indoor,3,False
12987,9/26/2021,2021,3,False,LAR,34,24,TB,,,55,SoFi Stadium,False,72.0,0.0,,indoor,10,False
12988,9/26/2021,2021,3,False,MIN,30,17,SEA,,,54,U.S. Bank Stadium,False,72.0,0.0,,indoor,13,False
12989,9/26/2021,2021,3,False,NE,13,28,NO,,,43.5,Gillette Stadium,False,,,,,-15,False
12990,9/26/2021,2021,3,False,NYG,14,17,ATL,,,48,MetLife Stadium,False,,,,,-3,False
12991,9/26/2021,2021,3,False,PIT,10,24,CIN,,,42.5,Heinz Field,False,,,,,-14,False
12992,9/26/2021,2021,3,False,SF,28,30,GB,,,50.5,Levi's Stadium,False,,,,,-2,False
12993,9/26/2021,2021,3,False,TEN,25,16,IND,,,47,Nissan Stadium,False,,,,,9,False
12994,9/27/2021,2021,3,False,DAL,41,21,PHI,,,51.5,AT&T Stadium,False,72.0,0.0,,indoor,20,False
12995,9/30/2021,2021,4,False,CIN,24,21,JAX,,,46,Paul Brown Stadium,False,,,,,3,False
12996,10/3/2021,2021,4,False,ATL,30,34,Washington Football Team,,,47.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,-4,False
12997,10/3/2021,2021,4,False,BUF,40,0,HOU,,,47.5,Highmark Stadium,False,,,,,40,False
12998,10/3/2021,2021,4,False,CHI,24,14,DET,,,41.5,Soldier Field,False,,,,,10,False
12999,10/3/2021,2021,4,False,DAL,36,28,CAR,,,51.5,AT&T Stadium,False,72.0,0.0,,indoor,8,False
13000,10/3/2021,2021,4,False,DEN,7,23,BAL,,,44,Empower Field at Mile High,False,,,,,-16,False
13001,10/3/2021,2021,4,False,GB,27,17,PIT,,,45,Lambeau Field,False,,,,,10,False
13002,10/3/2021,2021,4,False,LAR,20,37,ARI,,,54,SoFi Stadium,False,72.0,0.0,,indoor,-17,False
13003,10/3/2021,2021,4,False,MIA,17,27,IND,,,41.5,Hard Rock Stadium,False,,,,,-10,False
13004,10/3/2021,2021,4,False,MIN,7,14,CLE,,,52,U.S. Bank Stadium,False,72.0,0.0,,indoor,-7,False
13005,10/3/2021,2021,4,False,NE,17,19,TB,,,49,Gillette Stadium,False,,,,,-2,False
13006,10/3/2021,2021,4,False,NO,21,27,NYG,,,42.5,Caesars Superdome,False,72.0,0.0,,indoor,-6,False
13007,10/3/2021,2021,4,False,NYJ,27,24,TEN,,,44.5,MetLife Stadium,False,,,,,3,False
13008,10/3/2021,2021,4,False,PHI,30,42,KC,,,54,Lincoln Financial Field,False,,,,,-12,False
13009,10/3/2021,2021,4,False,SF,21,28,SEA,,,52,Levi's Stadium,False,,,,,-7,False
13010,10/4/2021,2021,4,False,LAC,28,14,LV,,,51.5,SoFi Stadium,False,72.0,0.0,,indoor,14,False
13011,10/7/2021,2021,5,False,SEA,17,26,LAR,,,53.5,Lumen Field,False,,,,,-9,False
13012,10/10/2021,2021,5,False,ARI,17,10,SF,,,48.5,State Farm Stadium,False,72.0,0.0,,indoor,7,False
13013,10/10/2021,2021,5,False,ATL,27,20,NYJ,,,45.5,Tottenham Hotspur Stadium,True,,,,,7,False
13014,10/10/2021,2021,5,False,CAR,18,21,PHI,,,46,Bank of America Stadium,False,,,,,-3,False
13015,10/10/2021,2021,5,False,CIN,22,25,GB,,,50,Paul Brown Stadium,False,,,,,-3,False
13016,10/10/2021,2021,5,False,DAL,44,20,NYG,,,52.5,AT&T Stadium,False,72.0,0.0,,indoor,24,False
13017,10/10/2021,2021,5,False,HOU,22,25,NE,,,39,NRG Stadium,False,72.0,0.0,,indoor,-3,False
13018,10/10/2021,2021,5,False,JAX,19,37,TEN,,,49,TIAA Bank Field,False,,,,,-18,False
13019,10/10/2021,2021,5,False,KC,20,38,BUF,,,57,Arrowhead Stadium,False,,,,,-18,False
13020,10/10/2021,2021,5,False,LV,9,20,CHI,,,46,Allegiant Stadium,False,72.0,0.0,,indoor,-11,False
13021,10/10/2021,2021,5,False,LAC,47,42,CLE,,,47,SoFi Stadium,False,72.0,0.0,,indoor,5,False
13022,10/10/2021,2021,5,False,MIN,19,17,DET,,,49.5,U.S. Bank Stadium,False,72.0,0.0,,indoor,2,False
13023,10/10/2021,2021,5,False,PIT,27,19,DEN,,,40,Heinz Field,False,,,,,8,False
13024,10/10/2021,2021,5,False,TB,45,17,MIA,,,48,Raymond James Stadium,False,,,,,28,False
13025,10/10/2021,2021,5,False,Washington Football Team,22,33,NO,,,43.5,FedEx Field,False,,,,,-11,False
13026,10/11/2021,2021,5,False,BAL,31,25,IND,,,46.5,M&T Bank Stadium,False,,,,,6,False
13027,10/14/2021,2021,6,False,PHI,22,28,TB,,,53,Lincoln Financial Field,False,,,,,-6,False
13028,10/17/2021,2021,6,False,BAL,34,6,LAC,,,51,M&T Bank Stadium,False,,,,,28,False
13029,10/17/2021,2021,6,False,CAR,28,34,MIN,,,45.5,Bank of America Stadium,False,,,,,-6,False
13030,10/17/2021,2021,6,False,CHI,14,24,GB,,,44,Soldier Field,False,,,,,-10,False
13031,10/17/2021,2021,6,False,CLE,14,37,ARI,,,48,FirstEnergy Stadium,False,,,,,-23,False
13032,10/17/2021,2021,6,False,DEN,24,34,LV,,,45,Empower Field at Mile High,False,,,,,-10,False
13033,10/17/2021,2021,6,False,DET,11,34,CIN,,,46.5,Ford Field,False,72.0,0.0,,indoor,-23,False
13034,10/17/2021,2021,6,False,IND,31,3,HOU,,,45,Lucas Oil Stadium,False,72.0,0.0,,indoor,28,False
13035,10/17/2021,2021,6,False,JAX,23,20,MIA,,,47.5,Tottenham Hotspur Stadium,True,,,,,3,False
13036,10/17/2021,2021,6,False,NE,29,35,DAL,,,50.5,Gillette Stadium,False,,,,,-6,False
13037,10/17/2021,2021,6,False,NYG,11,38,LAR,,,49,MetLife Stadium,False,,,,,-27,False
13038,10/17/2021,2021,6,False,PIT,23,20,SEA,,,43,Heinz Field,False,,,,,3,False
13039,10/17/2021,2021,6,False,Washington Football Team,13,31,KC,,,54,FedEx Field,False,,,,,-18,False
13040,10/18/2021,2021,6,False,TEN,34,31,BUF,,,53.5,Nissan Stadium,False,,,,,3,False
13041,10/21/2021,2021,7,False,CLE,17,14,DEN,,,40,FirstEnergy Stadium,False,,,,,3,False
13042,10/24/2021,2021,7,False,ARI,31,5,HOU,,,47.5,State Farm Stadium,False,72.0,0.0,,indoor,26,False
13043,10/24/2021,2021,7,False,BAL,17,41,CIN,,,46,M&T Bank Stadium,False,,,,,-24,False
13044,10/24/2021,2021,7,False,GB,24,10,Washington Football Team,,,48,Lambeau Field,False,,,,,14,False
13045,10/24/2021,2021,7,False,LV,33,22,PHI,,,48,Allegiant Stadium,False,72.0,0.0,,indoor,11,False
13046,10/24/2021,2021,7,False,LAR,28,19,DET,,,51,SoFi Stadium,False,72.0,0.0,,indoor,9,False
13047,10/24/2021,2021,7,False,MIA,28,30,ATL,,,47.5,Hard Rock Stadium,False,,,,,-2,False
13048,10/24/2021,2021,7,False,NE,54,13,NYJ,,,42.5,Gillette Stadium,False,,,,,41,False
13049,10/24/2021,2021,7,False,NYG,25,3,CAR,,,43,MetLife Stadium,False,,,,,22,False
13050,10/24/2021,2021,7,False,SF,18,30,IND,,,41.5,Levi's Stadium,False,,,,,-12,False
13051,10/24/2021,2021,7,False,TB,38,3,CHI,,,47,Raymond James Stadium,False,,,,,35,False
13052,10/24/2021,2021,7,False,TEN,27,3,KC,,,58.5,Nissan Stadium,False,,,,,24,False
13053,10/25/2021,2021,7,False,SEA,10,13,NO,,,42,Lumen Field,False,,,,,-3,False
13054,10/28/2021,2021,8,False,ARI,21,24,GB,,,51,State Farm Stadium,False,72.0,0.0,,indoor,-3,False
13055,10/31/2021,2021,8,False,ATL,13,19,CAR,,,47,Mercedes-Benz Stadium,False,72.0,0.0,,indoor,-6,False
13056,10/31/2021,2021,8,False,BUF,26,11,MIA,,,48.5,Highmark Stadium,False,,,,,15,False
13057,10/31/2021,2021,8,False,CHI,22,33,SF,,,40,Soldier Field,False,,,,,-11,False
13058,10/31/2021,2021,8,False,CLE,10,15,PIT,,,43,FirstEnergy Stadium,False,,,,,-5,False
13059,10/31/2021,2021,8,False,DEN,17,10,Washington Football Team,,,45,Empower Field at Mile High,False,,,,,7,False
13060,10/31/2021,2021,8,False,DET,6,44,PHI,,,48,Ford Field,False,72.0,0.0,,indoor,-38,False
13061,10/31/2021,2021,8,False,HOU,22,38,LAR,,,47,NRG Stadium,False,72.0,0.0,,indoor,-16,False
13062,10/31/2021,2021,8,False,IND,31,34,TEN,,,51,Lucas Oil Stadium,False,72.0,0.0,,indoor,-3,False
13063,10/31/2021,2021,8,False,LAC,24,27,NE,,,50.5,SoFi Stadium,False,72.0,0.0,,indoor,-3,False
13064,10/31/2021,2021,8,False,MIN,16,20,DAL,,,49,U.S. Bank Stadium,False,72.0,0.0,,indoor,-4,False
13065,10/31/2021,2021,8,False,NO,36,27,TB,,,48,Caesars Superdome,False,72.0,0.0,,indoor,9,False
13066,10/31/2021,2021,8,False,NYJ,34,31,CIN,,,43,MetLife Stadium,False,,,,,3,False
13067,10/31/2021,2021,8,False,SEA,31,7,JAX,,,44.5,Lumen Field,False,,,,,24,False
13068,11/1/2021,2021,8,False,KC,20,17,NYG,,,53,Arrowhead Stadium,False,,,,,3,False
13069,11/4/2021,2021,9,False,IND,45,30,NYJ,,,45.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,15,False
13070,11/7/2021,2021,9,False,BAL,34,31,MIN,,,51,M&T Bank Stadium,False,,,,,3,False
13071,11/7/2021,2021,9,False,CAR,6,24,NE,,,41.5,Bank of America Stadium,False,,,,,-18,False
13072,11/7/2021,2021,9,False,CIN,16,41,CLE,,,47.5,Paul Brown Stadium,False,,,,,-25,False
