schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10/5/2014,2014,5,False,NYG,30,20,ATL,NYG,-4.0,50.5,MetLife Stadium,False,61.0,6.0,,
10/5/2014,2014,5,False,PHI,34,28,STL,PHI,-3.5,48,Lincoln Financial Field,False,60.0,6.0,,
10/5/2014,2014,5,False,SD,31,0,NYJ,LAC,-7.0,44.5,Qualcomm Stadium,False,83.0,6.0,,
10/5/2014,2014,5,False,SF,22,17,KC,SF,-4.0,43.5,Levi's Stadium,False,88.0,6.0,,
10/5/2014,2014,5,False,TEN,28,29,CLE,CLE,-1.0,44,Nissan Stadium,False,71.0,13.0,,
10/6/2014,2014,5,False,Washington Redskins,17,27,SEA,SEA,-7.0,46,FedEx Field,False,63.0,11.0,,
10/9/2014,2014,6,False,HOU,28,33,IND,IND,-2.5,46,Reliant Stadium,False,77.0,3.0,,retractable (open roof)
10/12/2014,2014,6,False,ARI,30,20,Washington Redskins,ARI,-5.0,46.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
10/12/2014,2014,6,False,ATL,13,27,CHI,ATL,-3.5,56,Georgia Dome,False,72.0,0.0,,indoor
10/12/2014,2014,6,False,BUF,22,37,NE,BUF,-1.0,44.5,Ralph Wilson Stadium,False,59.0,3.0,,
10/12/2014,2014,6,False,CIN,37,37,CAR,CIN,-7.0,44,Paul Brown Stadium,False,62.0,6.0,,
10/12/2014,2014,6,False,CLE,31,10,PIT,CLE,-2.5,46.5,FirstEnergy Stadium,False,64.0,7.0,,
10/12/2014,2014,6,False,MIA,24,27,GB,GB,-1.5,47,Sun Life Stadium,False,88.0,12.0,,
10/12/2014,2014,6,False,MIN,3,17,DET,MIN,-1.0,43,TCF Bank Stadium,False,61.0,20.0,,
10/12/2014,2014,6,False,NYJ,17,31,DEN,DEN,-10.0,47.5,MetLife Stadium,False,64.0,3.0,,
10/12/2014,2014,6,False,OAK,28,31,SD,LAC,-7.0,44,Oakland Coliseum,False,86.0,7.0,,
10/12/2014,2014,6,False,PHI,27,0,NYG,PHI,-1.0,51,Lincoln Financial Field,False,57.0,5.0,,
10/12/2014,2014,6,False,SEA,23,30,DAL,SEA,-10.0,47,CenturyLink Field,False,66.0,5.0,,
10/12/2014,2014,6,False,TB,17,48,BAL,BAL,-3.5,44.5,Raymond James Stadium,False,87.0,4.0,,
10/12/2014,2014,6,False,TEN,16,14,JAX,TEN,-4.0,42.5,Nissan Stadium,False,74.0,7.0,,
10/13/2014,2014,6,False,STL,17,31,SF,SF,-3.5,44.5,Edward Jones Dome,False,72.0,0.0,,indoor
10/16/2014,2014,7,False,NE,27,25,NYJ,NE,-9.5,44.5,Gillette Stadium,False,63.0,5.0,,
10/19/2014,2014,7,False,BAL,29,7,ATL,BAL,-7.0,50,M&T Bank Stadium,False,57.0,0.0,,
10/19/2014,2014,7,False,BUF,17,16,MIN,BUF,-7.0,43,Ralph Wilson Stadium,False,45.0,8.0,,
10/19/2014,2014,7,False,CHI,14,27,MIA,CHI,-3.0,48,Soldier Field,False,55.0,12.0,,
10/19/2014,2014,7,False,DAL,31,21,NYG,DAL,-5.0,47,Cowboys Stadium,False,72.0,0.0,,indoor
10/19/2014,2014,7,False,DEN,42,17,SF,DEN,-7.0,48.5,Sports Authority Field at Mile High,False,63.0,0.0,,
10/19/2014,2014,7,False,DET,24,23,NO,DET,-1.5,46.5,Ford Field,False,72.0,0.0,,indoor
10/19/2014,2014,7,False,GB,38,17,CAR,GB,-6.5,49.5,Lambeau Field,False,53.0,11.0,,
10/19/2014,2014,7,False,IND,27,0,CIN,IND,-3.0,50.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/19/2014,2014,7,False,JAX,24,6,CLE,CLE,-4.0,45,EverBank Field,False,74.0,10.0,,
10/19/2014,2014,7,False,OAK,13,24,ARI,ARI,-3.5,46.5,Oakland Coliseum,False,70.0,14.0,,
10/19/2014,2014,7,False,SD,20,23,KC,LAC,-3.0,46,Qualcomm Stadium,False,71.0,6.0,,
10/19/2014,2014,7,False,STL,28,26,SEA,SEA,-7.0,43.5,Edward Jones Dome,False,72.0,0.0,,indoor
10/19/2014,2014,7,False,Washington Redskins,19,17,TEN,WAS,-6.0,46.5,FedEx Field,False,57.0,16.0,,
10/20/2014,2014,7,False,PIT,30,23,HOU,PIT,-3.0,44.5,Heinz Field,False,51.0,8.0,,rain
10/23/2014,2014,8,False,DEN,35,21,SD,DEN,-9.0,51,Sports Authority Field at Mile High,False,61.0,3.0,,
10/26/2014,2014,8,False,ARI,24,20,PHI,ARI,-1.0,48.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
10/26/2014,2014,8,False,ATL,21,22,DET,DET,-3.5,45.5,Wembley Stadium,True,58.0,13.0,,
10/26/2014,2014,8,False,CAR,9,13,SEA,SEA,-6.0,45,Bank of America Stadium,False,81.0,11.0,,
10/26/2014,2014,8,False,CIN,27,24,BAL,BAL,-2.5,44.5,Paul Brown Stadium,False,67.0,5.0,,
10/26/2014,2014,8,False,CLE,23,13,OAK,CLE,-6.5,44.5,FirstEnergy Stadium,False,54.0,9.0,,
10/26/2014,2014,8,False,JAX,13,27,MIA,MIA,-7.0,42,EverBank Field,False,81.0,0.0,,
10/26/2014,2014,8,False,KC,34,7,STL,KC,-7.5,44,Arrowhead Stadium,False,85.0,13.0,,
10/26/2014,2014,8,False,NE,51,23,CHI,NE,-6.0,52,Gillette Stadium,False,57.0,14.0,,
10/26/2014,2014,8,False,NO,44,23,GB,NO,-2.0,55.5,Louisiana Superdome,False,72.0,0.0,,indoor
10/26/2014,2014,8,False,NYJ,23,43,BUF,NYJ,-3.0,40.5,MetLife Stadium,False,61.0,19.0,,
10/26/2014,2014,8,False,PIT,51,34,IND,IND,-5.0,48.5,Heinz Field,False,56.0,7.0,,
10/26/2014,2014,8,False,TB,13,19,MIN,TB,-1.0,43,Raymond James Stadium,False,78.0,7.0,,
10/26/2014,2014,8,False,TEN,16,30,HOU,HOU,-3.5,43,Nissan Stadium,False,79.0,5.0,,
10/27/2014,2014,8,False,DAL,17,20,Washington Redskins,DAL,-9.5,49,Cowboys Stadium,False,72.0,0.0,,indoor
10/30/2014,2014,9,False,CAR,10,28,NO,NO,-3.0,49,Bank of America Stadium,False,53.0,3.0,,
11/2/2014,2014,9,False,CIN,33,23,JAX,CIN,-10.0,43.5,Paul Brown Stadium,False,46.0,4.0,,
11/2/2014,2014,9,False,CLE,22,17,TB,CLE,-7.0,44,FirstEnergy Stadium,False,42.0,8.0,,
11/2/2014,2014,9,False,DAL,17,28,ARI,DAL,-1.5,45,Cowboys Stadium,False,64.0,0.0,,retractable (open roof)
11/2/2014,2014,9,False,HOU,21,31,PHI,PHI,-1.5,48.5,Reliant Stadium,False,71.0,8.0,,retractable (open roof)
11/2/2014,2014,9,False,KC,24,10,NYJ,KC,-9.5,41.5,Arrowhead Stadium,False,64.0,20.0,,
11/2/2014,2014,9,False,MIA,37,0,SD,MIA,-3.0,45,Sun Life Stadium,False,69.0,5.0,,
11/2/2014,2014,9,False,MIN,29,26,Washington Redskins,WAS,-1.0,44,TCF Bank Stadium,False,54.0,12.0,,
11/2/2014,2014,9,False,NE,43,21,DEN,DEN,-3.0,53,Gillette Stadium,False,41.0,18.0,,
11/2/2014,2014,9,False,PIT,43,23,BAL,PIT,-2.5,48,Heinz Field,False,37.0,5.0,,
11/2/2014,2014,9,False,SF,10,13,STL,SF,-10.5,44,Levi's Stadium,False,64.0,10.0,,
11/2/2014,2014,9,False,SEA,30,24,OAK,SEA,-13.5,44,CenturyLink Field,False,56.0,7.0,,rain
11/3/2014,2014,9,False,NYG,24,40,IND,IND,-3.0,51.5,MetLife Stadium,False,53.0,8.0,,
11/6/2014,2014,10,False,CIN,3,24,CLE,CIN,-6.5,46,Paul Brown Stadium,False,43.0,0.0,,
11/9/2014,2014,10,False,ARI,31,14,STL,ARI,-7.0,43.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
11/9/2014,2014,10,False,BAL,21,7,TEN,BAL,-10.5,44,M&T Bank Stadium,False,57.0,0.0,,
11/9/2014,2014,10,False,BUF,13,17,KC,BUF,-2.0,42,Ralph Wilson Stadium,False,41.0,11.0,,rain
11/9/2014,2014,10,False,DET,20,16,MIA,DET,-3.0,43,Ford Field,False,72.0,0.0,,indoor
11/9/2014,2014,10,False,GB,55,14,CHI,GB,-9.5,54,Lambeau Field,False,32.0,6.0,,
11/9/2014,2014,10,False,JAX,17,31,DAL,DAL,-7.5,45,Wembley Stadium,True,50.0,3.0,,rain
11/9/2014,2014,10,False,NO,24,27,SF,NO,-6.0,49.5,Louisiana Superdome,False,72.0,0.0,,indoor
11/9/2014,2014,10,False,NYJ,20,13,PIT,PIT,-4.5,47,MetLife Stadium,False,57.0,9.0,,
11/9/2014,2014,10,False,OAK,17,41,DEN,DEN,-13.0,51,Oakland Coliseum,False,69.0,7.0,,
11/9/2014,2014,10,False,SEA,38,17,NYG,SEA,-9.0,45,CenturyLink Field,False,56.0,0.0,,rain
11/9/2014,2014,10,False,TB,17,27,ATL,ATL,-3.5,47,Raymond James Stadium,False,66.0,5.0,,
11/10/2014,2014,10,False,PHI,45,21,CAR,PHI,-7.0,48.5,Lincoln Financial Field,False,49.0,0.0,,
11/13/2014,2014,11,False,MIA,22,9,BUF,MIA,-4.0,41,Sun Life Stadium,False,71.0,0.0,,
11/16/2014,2014,11,False,ARI,14,6,DET,DET,-1.0,41.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
11/16/2014,2014,11,False,CAR,17,19,ATL,ATL,-2.5,47,Bank of America Stadium,False,52.0,3.0,,
11/16/2014,2014,11,False,CHI,21,13,MIN,CHI,-2.5,46.5,Soldier Field,False,32.0,10.0,,snow
11/16/2014,2014,11,False,CLE,7,23,HOU,CLE,-4.5,42,FirstEnergy Stadium,False,34.0,7.0,,
11/16/2014,2014,11,False,GB,53,20,PHI,GB,-4.5,55.5,Lambeau Field,False,27.0,9.0,,
11/16/2014,2014,11,False,IND,20,42,NE,IND,-3.0,59,Lucas Oil Stadium,False,72.0,0.0,,indoor
11/16/2014,2014,11,False,KC,24,20,SEA,SEA,-1.0,43.5,Arrowhead Stadium,False,21.0,10.0,,
11/16/2014,2014,11,False,NO,10,27,CIN,NO,-8.5,51.5,Louisiana Superdome,False,72.0,0.0,,indoor
11/16/2014,2014,11,False,NYG,10,16,SF,SF,-4.0,45,MetLife Stadium,False,43.0,4.0,,
11/16/2014,2014,11,False,SD,13,6,OAK,LAC,-10.5,45.5,Qualcomm Stadium,False,71.0,7.0,,
11/16/2014,2014,11,False,STL,22,7,DEN,DEN,-8.0,50,Edward Jones Dome,False,72.0,0.0,,indoor
11/16/2014,2014,11,False,Washington Redskins,7,27,TB,WAS,-6.5,46,FedEx Field,False,46.0,7.0,,
11/17/2014,2014,11,False,TEN,24,27,PIT,PIT,-7.0,46,Nissan Stadium,False,25.0,0.0,,
11/20/2014,2014,12,False,OAK,24,20,KC,KC,-7.5,42,Oakland Coliseum,False,55.0,11.0,,rain | fog
11/23/2014,2014,12,False,ATL,24,26,CLE,ATL,-3.0,48.5,Georgia Dome,False,72.0,0.0,,indoor
11/23/2014,2014,12,False,CHI,21,13,TB,CHI,-4.0,46.5,Soldier Field,False,53.0,10.0,,rain
11/23/2014,2014,12,False,DEN,39,36,MIA,DEN,-6.5,47.5,Sports Authority Field at Mile High,False,36.0,7.0,,rain
11/23/2014,2014,12,False,HOU,13,22,CIN,HOU,-3.0,44.5,Reliant Stadium,False,76.0,14.0,,retractable (open roof)
11/23/2014,2014,12,False,IND,23,3,JAX,IND,-13.0,49.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
11/23/2014,2014,12,False,MIN,21,24,GB,GB,-7.5,49.5,TCF Bank Stadium,False,46.0,6.0,,fog
11/23/2014,2014,12,False,NE,34,9,DET,NE,-7.5,47.5,Gillette Stadium,False,61.0,6.0,,
11/23/2014,2014,12,False,NYG,28,31,DAL,DAL,-4.0,49,MetLife Stadium,False,48.0,0.0,,
11/23/2014,2014,12,False,PHI,43,24,TEN,PHI,-11.0,49,Lincoln Financial Field,False,53.0,6.0,,
11/23/2014,2014,12,False,SD,27,24,STL,LAC,-4.0,43.5,Qualcomm Stadium,False,72.0,3.0,,
11/23/2014,2014,12,False,SF,17,13,Washington Redskins,SF,-9.0,44,Levi's Stadium,False,63.0,4.0,,
11/23/2014,2014,12,False,SEA,19,3,ARI,SEA,-7.5,41.5,CenturyLink Field,False,57.0,6.0,,
11/24/2014,2014,12,False,BUF,38,3,NYJ,BUF,-2.5,42.5,Ford Field,False,72.0,0.0,,indoor
11/24/2014,2014,12,False,NO,27,34,BAL,NO,-2.5,50.5,Louisiana Superdome,False,72.0,0.0,,indoor
11/27/2014,2014,13,False,DAL,10,33,PHI,DAL,-3.0,57,Cowboys Stadium,False,57.0,0.0,,retractable (open roof)
11/27/2014,2014,13,False,DET,34,17,CHI,DET,-7.5,46,Ford Field,False,72.0,0.0,,indoor
11/27/2014,2014,13,False,SF,3,19,SEA,SF,-1.0,40.5,Levi's Stadium,False,58.0,0.0,,
11/30/2014,2014,13,False,ATL,29,18,ARI,ARI,-1.5,45,Georgia Dome,False,72.0,0.0,,indoor
11/30/2014,2014,13,False,BAL,33,34,SD,BAL,-6.5,46,M&T Bank Stadium,False,58.0,0.0,,
11/30/2014,2014,13,False,BUF,26,10,CLE,BUF,-3.0,42,Ralph Wilson Stadium,False,57.0,11.0,,
11/30/2014,2014,13,False,GB,26,21,NE,GB,-3.0,58,Lambeau Field,False,23.0,7.0,,
11/30/2014,2014,13,False,HOU,45,21,TEN,HOU,-7.0,42.5,Reliant Stadium,False,78.0,10.0,,retractable (open roof)
11/30/2014,2014,13,False,IND,49,27,Washington Redskins,IND,-7.5,49,Lucas Oil Stadium,False,72.0,0.0,,indoor
11/30/2014,2014,13,False,JAX,25,24,NYG,NYG,-3.0,44,EverBank Field,False,72.0,7.0,,
11/30/2014,2014,13,False,KC,16,29,DEN,KC,-1.0,49.5,Arrowhead Stadium,False,25.0,12.0,,
11/30/2014,2014,13,False,MIN,31,13,CAR,MIN,-2.5,41.5,TCF Bank Stadium,False,15.0,15.0,,
11/30/2014,2014,13,False,PIT,32,35,NO,PIT,-3.5,54.5,Heinz Field,False,61.0,12.0,,
11/30/2014,2014,13,False,STL,52,0,OAK,LAR,-6.5,43,Edward Jones Dome,False,72.0,0.0,,indoor
11/30/2014,2014,13,False,TB,13,14,CIN,CIN,-6.0,43.5,Raymond James Stadium,False,76.0,7.0,,
12/1/2014,2014,13,False,NYJ,13,16,MIA,MIA,-6.5,41.5,MetLife Stadium,False,43.0,9.0,,
12/4/2014,2014,14,False,CHI,28,41,DAL,DAL,-3.5,50,Soldier Field,False,34.0,6.0,,
12/7/2014,2014,14,False,ARI,17,14,KC,KC,-2.5,41,University of Phoenix Stadium,False,72.0,0.0,,indoor
12/7/2014,2014,14,False,CIN,21,42,PIT,CIN,-3.0,47.5,Paul Brown Stadium,False,42.0,3.0,,
12/7/2014,2014,14,False,CLE,24,25,IND,IND,-3.0,50,FirstEnergy Stadium,False,38.0,11.0,,
12/7/2014,2014,14,False,DEN,24,17,BUF,DEN,-9.0,47,Sports Authority Field at Mile High,False,55.0,3.0,,
12/7/2014,2014,14,False,DET,34,17,TB,DET,-10.5,42,Ford Field,False,72.0,0.0,,indoor
12/7/2014,2014,14,False,JAX,13,27,HOU,HOU,-6.5,42,EverBank Field,False,58.0,9.0,,
12/7/2014,2014,14,False,MIA,13,28,BAL,MIA,-3.0,45,Sun Life Stadium,False,77.0,12.0,,
12/7/2014,2014,14,False,MIN,30,24,NYJ,MIN,-4.5,40,TCF Bank Stadium,False,34.0,11.0,,
12/7/2014,2014,14,False,NO,10,41,CAR,NO,-8.5,50.5,Louisiana Superdome,False,72.0,0.0,,indoor
12/7/2014,2014,14,False,OAK,24,13,SF,SF,-8.0,40.5,Oakland Coliseum,False,61.0,2.0,,
12/7/2014,2014,14,False,PHI,14,24,SEA,SEA,-1.5,48,Lincoln Financial Field,False,39.0,6.0,,
12/7/2014,2014,14,False,SD,14,23,NE,NE,-4.0,54,Qualcomm Stadium,False,64.0,2.0,,
12/7/2014,2014,14,False,TEN,7,36,NYG,NYG,-3.0,46.5,Nissan Stadium,False,47.0,7.0,,
12/7/2014,2014,14,False,Washington Redskins,0,24,STL,LAR,-2.5,44.5,FedEx Field,False,46.0,10.0,,
12/8/2014,2014,14,False,GB,43,37,ATL,GB,-13.5,55,Lambeau Field,False,32.0,4.0,,
12/11/2014,2014,15,False,STL,6,12,ARI,LAR,-6.0,40.5,Edward Jones Dome,False,72.0,0.0,,indoor
12/14/2014,2014,15,False,ATL,20,27,PIT,PIT,-3.0,55.5,Georgia Dome,False,72.0,0.0,,indoor
12/14/2014,2014,15,False,BAL,20,12,JAX,BAL,-14.0,44.5,M&T Bank Stadium,False,49.0,7.0,,
12/14/2014,2014,15,False,BUF,21,13,GB,GB,-3.5,50,Ralph Wilson Stadium,False,34.0,9.0,,
12/14/2014,2014,15,False,CAR,19,17,TB,CAR,-3.5,41.5,Bank of America Stadium,False,58.0,2.0,,
12/14/2014,2014,15,False,CLE,0,30,CIN,CLE,-2.5,43.5,FirstEnergy Stadium,False,45.0,5.0,,
12/14/2014,2014,15,False,DET,16,14,MIN,DET,-8.0,42,Ford Field,False,72.0,0.0,,indoor
12/14/2014,2014,15,False,IND,17,10,HOU,IND,-7.0,49,Lucas Oil Stadium,False,72.0,0.0,,indoor
12/14/2014,2014,15,False,KC,31,13,OAK,KC,-11.0,41.5,Arrowhead Stadium,False,60.0,10.0,,
12/14/2014,2014,15,False,NE,41,13,MIA,NE,-9.5,48,Gillette Stadium,False,43.0,5.0,,
12/14/2014,2014,15,False,NYG,24,13,Washington Redskins,NYG,-7.0,46.5,MetLife Stadium,False,43.0,7.0,,
12/14/2014,2014,15,False,PHI,27,38,DAL,PHI,-3.5,55,Lincoln Financial Field,False,42.0,6.0,,
12/14/2014,2014,15,False,SD,10,22,DEN,DEN,-4.0,49.5,Qualcomm Stadium,False,62.0,5.0,,
12/14/2014,2014,15,False,SEA,17,7,SF,SEA,-10.0,38.5,CenturyLink Field,False,49.0,2.0,,
12/14/2014,2014,15,False,TEN,11,16,NYJ,NYJ,-3.5,41.5,Nissan Stadium,False,49.0,1.0,,
12/15/2014,2014,15,False,CHI,15,31,NO,NO,-3.0,53.5,Soldier Field,False,42.0,6.0,,
12/18/2014,2014,16,False,JAX,21,13,TEN,JAX,-4.0,39,EverBank Field,False,54.0,3.0,,
12/20/2014,2014,16,False,SF,35,38,SD,SF,-2.0,40.5,Levi's Stadium,False,58.0,1.0,,
12/20/2014,2014,16,False,Washington Redskins,27,24,PHI,PHI,-7.0,51,FedEx Field,False,35.0,1.0,,
12/21/2014,2014,16,False,ARI,6,35,SEA,SEA,-9.5,36.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
12/21/2014,2014,16,False,CAR,17,13,CLE,CAR,-6.0,40,Bank of America Stadium,False,50.0,4.0,,
12/21/2014,2014,16,False,CHI,14,20,DET,DET,-10.0,44.5,Soldier Field,False,36.0,7.0,,
12/21/2014,2014,16,False,DAL,42,7,IND,DAL,-3.5,53.5,Cowboys Stadium,False,51.0,9.0,,retractable (open roof)
12/21/2014,2014,16,False,HOU,25,13,BAL,BAL,-6.0,41.5,Reliant Stadium,False,58.0,2.0,,retractable (open roof)
12/21/2014,2014,16,False,MIA,37,35,MIN,MIA,-4.5,42.5,Sun Life Stadium,False,78.0,7.0,,
12/21/2014,2014,16,False,NO,14,30,ATL,NO,-6.0,56,Louisiana Superdome,False,72.0,0.0,,indoor
12/21/2014,2014,16,False,NYJ,16,17,NE,NE,-10.0,47,MetLife Stadium,False,35.0,4.0,,
12/21/2014,2014,16,False,OAK,26,24,BUF,BUF,-7.0,41.5,Oakland Coliseum,False,62.0,6.0,,
12/21/2014,2014,16,False,PIT,20,12,KC,PIT,-2.5,49.5,Heinz Field,False,34.0,0.0,,
12/21/2014,2014,16,False,STL,27,37,NYG,LAR,-7.0,43.5,Edward Jones Dome,False,72.0,0.0,,indoor
12/21/2014,2014,16,False,TB,3,20,GB,GB,-11.5,49,Raymond James Stadium,False,76.0,4.0,,
12/22/2014,2014,16,False,CIN,37,28,DEN,DEN,-3.5,47.5,Paul Brown Stadium,False,46.0,7.0,,
12/28/2014,2014,17,False,ATL,3,34,CAR,ATL,-2.5,48,Georgia Dome,False,72.0,0.0,,indoor
12/28/2014,2014,17,False,BAL,20,10,CLE,BAL,-14.0,40,M&T Bank Stadium,False,56.0,3.0,,
12/28/2014,2014,17,False,DEN,47,14,OAK,DEN,-16.5,48.5,Sports Authority Field at Mile High,False,33.0,0.0,,
12/28/2014,2014,17,False,GB,30,20,DET,GB,-9.0,47,Lambeau Field,False,25.0,6.0,,
12/28/2014,2014,17,False,HOU,23,17,JAX,HOU,-8.5,38.5,Reliant Stadium,False,43.0,8.0,,retractable (open roof)
12/28/2014,2014,17,False,KC,19,7,SD,KC,-3.0,42,Arrowhead Stadium,False,37.0,5.0,,
12/28/2014,2014,17,False,MIA,24,37,NYJ,MIA,-7.0,41,Sun Life Stadium,False,80.0,7.0,,
12/28/2014,2014,17,False,MIN,13,9,CHI,MIN,-7.0,47.5,TCF Bank Stadium,False,22.0,4.0,,
12/28/2014,2014,17,False,NE,9,17,BUF,NE,-4.5,43.5,Gillette Stadium,False,49.0,8.0,,
12/28/2014,2014,17,False,NYG,26,34,PHI,PHI,-1.0,52,MetLife Stadium,False,51.0,6.0,,
12/28/2014,2014,17,False,PIT,27,17,CIN,PIT,-3.0,48.5,Heinz Field,False,35.0,1.0,,
12/28/2014,2014,17,False,SF,20,17,ARI,SF,-6.0,37.5,Levi's Stadium,False,56.0,5.0,,
12/28/2014,2014,17,False,SEA,20,6,STL,SEA,-11.0,41.5,CenturyLink Field,False,43.0,1.0,,
12/28/2014,2014,17,False,TB,20,23,NO,NO,-6.0,46.5,Raymond James Stadium,False,77.0,7.0,,
12/28/2014,2014,17,False,TEN,10,27,IND,IND,-7.5,46.5,Nissan Stadium,False,41.0,5.0,,
12/28/2014,2014,17,False,Washington Redskins,17,44,DAL,DAL,-6.0,47.5,FedEx Field,False,57.0,4.0,,
1/3/2015,2014,Wildcard,True,CAR,27,16,ARI,CAR,-5.5,37.5,Bank of America Stadium,False,51.0,6.0,,
1/3/2015,2014,Wildcard,True,PIT,17,30,BAL,PIT,-3.0,45,Heinz Field,False,48.0,10.0,,
1/4/2015,2014,Wildcard,True,DAL,24,20,DET,DAL,-6.0,48.5,Cowboys Stadium,False,72.0,0.0,,indoor
1/4/2015,2014,Wildcard,True,IND,26,10,CIN,IND,-3.5,48,Lucas Oil Stadium,False,72.0,0.0,,indoor
1/10/2015,2014,Division,True,NE,35,31,BAL,NE,-7.0,47.5,Gillette Stadium,False,20.0,12.0,,
1/10/2015,2014,Division,True,SEA,31,17,CAR,SEA,-13.5,39.5,CenturyLink Field,False,48.0,0.0,,
1/11/2015,2014,Division,True,DEN,13,24,IND,DEN,-9.5,53.5,Sports Authority Field at Mile High,False,40.0,7.0,,
1/11/2015,2014,Division,True,GB,26,21,DAL,GB,-5.5,51.5,Lambeau Field,False,24.0,0.0,,
1/18/2015,2014,Conference,True,NE,45,7,IND,NE,-7.0,52,Gillette Stadium,False,51.0,15.0,,
1/18/2015,2014,Conference,True,SEA,28,22,GB,SEA,-8.5,45,CenturyLink Field,False,52.0,15.0,,
2/1/2015,2014,Superbowl,True,SEA,24,28,NE,NE,-1.0,47.5,University of Phoenix Stadium,True,72.0,0.0,,indoor
9/10/2015,2015,1,False,NE,28,21,PIT,NE,-7.0,51,Gillette Stadium,False,64.0,9.0,,rain
9/13/2015,2015,1,False,ARI,31,19,NO,ARI,-2.5,48.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
9/13/2015,2015,1,False,BUF,27,14,IND,IND,-1.0,44.5,Ralph Wilson Stadium,False,53.0,7.0,,
9/13/2015,2015,1,False,CHI,23,31,GB,GB,-6.5,48.5,Soldier Field,False,68.0,4.0,,
9/13/2015,2015,1,False,DAL,27,26,NYG,DAL,-7.0,52.5,Cowboys Stadium,False,72.0,0.0,,indoor
9/13/2015,2015,1,False,DEN,19,13,BAL,DEN,-4.5,46.5,Sports Authority Field at Mile High,False,86.0,5.0,,
9/13/2015,2015,1,False,HOU,20,27,KC,KC,-1.0,40.5,Reliant Stadium,False,83.0,8.0,,retractable (open roof)
9/13/2015,2015,1,False,JAX,9,20,CAR,CAR,-3.0,41,EverBank Field,False,81.0,1.0,,
9/13/2015,2015,1,False,NYJ,31,10,CLE,NYJ,-3.5,38.5,MetLife Stadium,False,76.0,7.0,,
9/13/2015,2015,1,False,OAK,13,33,CIN,LVR,-3.0,43,Oakland Coliseum,False,75.0,9.0,,
9/13/2015,2015,1,False,SD,33,28,DET,LAC,-3.5,45.5,Qualcomm Stadium,False,82.0,8.0,,
9/13/2015,2015,1,False,STL,34,31,SEA,SEA,-3.5,41,Edward Jones Dome,False,72.0,0.0,,indoor
9/13/2015,2015,1,False,TB,14,42,TEN,TB,-3.0,40.5,Raymond James Stadium,False,81.0,6.0,,
9/13/2015,2015,1,False,Washington Redskins,10,17,MIA,MIA,-4.0,45.5,FedEx Field,False,71.0,11.0,,
9/14/2015,2015,1,False,ATL,26,24,PHI,PHI,-3.0,56,Georgia Dome,False,72.0,0.0,,indoor
9/14/2015,2015,1,False,SF,20,3,MIN,MIN,-2.5,42.5,Levi's Stadium,False,64.0,4.0,,
9/17/2015,2015,2,False,KC,24,31,DEN,KC,-3.0,42,Arrowhead Stadium,False,80.0,8.0,,
9/20/2015,2015,2,False,BUF,32,40,NE,BUF,-1.0,44.5,Ralph Wilson Stadium,False,62.0,4.0,,
9/20/2015,2015,2,False,CAR,24,17,HOU,CAR,-3.0,41,Bank of America Stadium,False,88.0,2.0,,
9/20/2015,2015,2,False,CHI,23,48,ARI,ARI,-2.0,46,Soldier Field,False,69.0,3.0,,
9/20/2015,2015,2,False,CIN,24,19,SD,CIN,-3.5,48,Paul Brown Stadium,False,73.0,6.0,,
9/20/2015,2015,2,False,CLE,28,14,TEN,TEN,-1.0,41,FirstEnergy Stadium,False,66.0,11.0,,
9/20/2015,2015,2,False,GB,27,17,SEA,GB,-3.0,49.5,Lambeau Field,False,54.0,6.0,,
9/20/2015,2015,2,False,JAX,23,20,MIA,MIA,-6.0,42,EverBank Field,False,83.0,5.0,,
9/20/2015,2015,2,False,MIN,26,16,DET,MIN,-2.5,44,TCF Bank Stadium,False,70.0,12.0,,
9/20/2015,2015,2,False,NO,19,26,TB,NO,-9.0,47,Louisiana Superdome,False,72.0,0.0,,indoor
9/20/2015,2015,2,False,NYG,20,24,ATL,NYG,-2.0,50,MetLife Stadium,False,77.0,7.0,,
9/20/2015,2015,2,False,OAK,37,33,BAL,BAL,-6.0,42,Oakland Coliseum,False,89.0,7.0,,
9/20/2015,2015,2,False,PHI,10,20,DAL,PHI,-6.5,54,Lincoln Financial Field,False,74.0,7.0,,
9/20/2015,2015,2,False,PIT,43,18,SF,PIT,-6.0,46,Heinz Field,False,69.0,2.0,,
9/20/2015,2015,2,False,Washington Redskins,24,10,STL,LAR,-3.0,41,FedEx Field,False,75.0,6.0,,
9/21/2015,2015,2,False,IND,7,20,NYJ,IND,-6.0,46,Lucas Oil Stadium,False,72.0,0.0,,indoor
9/24/2015,2015,3,False,NYG,32,21,Washington Redskins,NYG,-3.0,45,MetLife Stadium,False,66.0,2.0,,
